question_id,structure_cluster,topic_name,model,is_correct
2391,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2391,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2391,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2391,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2391,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2391,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2391,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
2392,Другое,Религии и традиции,gemma-3,False
2392,Другое,Религии и традиции,QwQ,False
2392,Другое,Религии и традиции,Phi-4,False
2392,Другое,Религии и традиции,Llama-4,False
2392,Другое,Религии и традиции,Qwen3,False
2392,Другое,Религии и традиции,DeepSeek-R1,True
2392,Другое,Религии и традиции,DeepSeek-V3,False
2393,Другое,Шум,gemma-3,False
2393,Другое,Шум,QwQ,False
2393,Другое,Шум,Phi-4,False
2393,Другое,Шум,Llama-4,False
2393,Другое,Шум,Qwen3,False
2393,Другое,Шум,DeepSeek-R1,True
2393,Другое,Шум,DeepSeek-V3,False
2394,Замена ТАКОЙ_ТАКАЯ,Шум,gemma-3,True
2394,Замена ТАКОЙ_ТАКАЯ,Шум,QwQ,False
2394,Замена ТАКОЙ_ТАКАЯ,Шум,Phi-4,False
2394,Замена ТАКОЙ_ТАКАЯ,Шум,Llama-4,False
2394,Замена ТАКОЙ_ТАКАЯ,Шум,Qwen3,False
2394,Замена ТАКОЙ_ТАКАЯ,Шум,DeepSeek-R1,False
2394,Замена ТАКОЙ_ТАКАЯ,Шум,DeepSeek-V3,False
2395,Другое,Наука и природа,gemma-3,False
2395,Другое,Наука и природа,QwQ,False
2395,Другое,Наука и природа,Phi-4,False
2395,Другое,Наука и природа,Llama-4,False
2395,Другое,Наука и природа,Qwen3,False
2395,Другое,Наука и природа,DeepSeek-R1,False
2395,Другое,Наука и природа,DeepSeek-V3,False
2396,Другое,Языки и загадки,gemma-3,False
2396,Другое,Языки и загадки,QwQ,False
2396,Другое,Языки и загадки,Phi-4,False
2396,Другое,Языки и загадки,Llama-4,False
2396,Другое,Языки и загадки,Qwen3,False
2396,Другое,Языки и загадки,DeepSeek-R1,False
2396,Другое,Языки и загадки,DeepSeek-V3,False
2397,Фамилия_Имя,Шум,gemma-3,False
2397,Фамилия_Имя,Шум,QwQ,False
2397,Фамилия_Имя,Шум,Phi-4,False
2397,Фамилия_Имя,Шум,Llama-4,False
2397,Фамилия_Имя,Шум,Qwen3,False
2397,Фамилия_Имя,Шум,DeepSeek-R1,False
2397,Фамилия_Имя,Шум,DeepSeek-V3,False
2398,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2398,Замена ИКС_ИГРЕК,Шум,QwQ,False
2398,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2398,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2398,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2398,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
2398,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,gemma-3,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,QwQ,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,Phi-4,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,Llama-4,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,Qwen3,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,DeepSeek-R1,False
2399,Замена ТАКОЙ_ТАКАЯ,Шум,DeepSeek-V3,False
2400,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2400,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2400,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2400,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2400,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2400,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2400,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2401,Другое,Религии и традиции,gemma-3,False
2401,Другое,Религии и традиции,QwQ,False
2401,Другое,Религии и традиции,Phi-4,False
2401,Другое,Религии и традиции,Llama-4,False
2401,Другое,Религии и традиции,Qwen3,False
2401,Другое,Религии и традиции,DeepSeek-R1,False
2401,Другое,Религии и традиции,DeepSeek-V3,False
2402,Другое,Шум,gemma-3,False
2402,Другое,Шум,QwQ,False
2402,Другое,Шум,Phi-4,False
2402,Другое,Шум,Llama-4,False
2402,Другое,Шум,Qwen3,False
2402,Другое,Шум,DeepSeek-R1,True
2402,Другое,Шум,DeepSeek-V3,False
2403,Замена ОН_ОНА_ОНИ,Литература,gemma-3,True
2403,Замена ОН_ОНА_ОНИ,Литература,QwQ,False
2403,Замена ОН_ОНА_ОНИ,Литература,Phi-4,False
2403,Замена ОН_ОНА_ОНИ,Литература,Llama-4,False
2403,Замена ОН_ОНА_ОНИ,Литература,Qwen3,False
2403,Замена ОН_ОНА_ОНИ,Литература,DeepSeek-R1,False
2403,Замена ОН_ОНА_ОНИ,Литература,DeepSeek-V3,False
2404,Замена ИКС_ИГРЕК,Литература,gemma-3,False
2404,Замена ИКС_ИГРЕК,Литература,QwQ,False
2404,Замена ИКС_ИГРЕК,Литература,Phi-4,False
2404,Замена ИКС_ИГРЕК,Литература,Llama-4,True
2404,Замена ИКС_ИГРЕК,Литература,Qwen3,False
2404,Замена ИКС_ИГРЕК,Литература,DeepSeek-R1,True
2404,Замена ИКС_ИГРЕК,Литература,DeepSeek-V3,False
2405,Ответ из N слов,Произведения и персонажи,gemma-3,False
2405,Ответ из N слов,Произведения и персонажи,QwQ,False
2405,Ответ из N слов,Произведения и персонажи,Phi-4,False
2405,Ответ из N слов,Произведения и персонажи,Llama-4,False
2405,Ответ из N слов,Произведения и персонажи,Qwen3,True
2405,Ответ из N слов,Произведения и персонажи,DeepSeek-R1,False
2405,Ответ из N слов,Произведения и персонажи,DeepSeek-V3,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,gemma-3,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,QwQ,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Phi-4,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Llama-4,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Qwen3,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-R1,False
2406,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-V3,True
2407,Замена ОН_ОНА_ОНИ,Наука и природа,gemma-3,False
2407,Замена ОН_ОНА_ОНИ,Наука и природа,QwQ,False
2407,Замена ОН_ОНА_ОНИ,Наука и природа,Phi-4,False
2407,Замена ОН_ОНА_ОНИ,Наука и природа,Llama-4,False
2407,Замена ОН_ОНА_ОНИ,Наука и природа,Qwen3,False
2407,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-R1,True
2407,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-V3,False
2408,Пропуск,Религии и традиции,gemma-3,False
2408,Пропуск,Религии и традиции,QwQ,True
2408,Пропуск,Религии и традиции,Phi-4,False
2408,Пропуск,Религии и традиции,Llama-4,False
2408,Пропуск,Религии и традиции,Qwen3,False
2408,Пропуск,Религии и традиции,DeepSeek-R1,False
2408,Пропуск,Религии и традиции,DeepSeek-V3,False
2409,Пропуск,Шум,gemma-3,False
2409,Пропуск,Шум,QwQ,False
2409,Пропуск,Шум,Phi-4,False
2409,Пропуск,Шум,Llama-4,False
2409,Пропуск,Шум,Qwen3,False
2409,Пропуск,Шум,DeepSeek-R1,False
2409,Пропуск,Шум,DeepSeek-V3,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,gemma-3,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,QwQ,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,Phi-4,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,Llama-4,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,Qwen3,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,DeepSeek-R1,False
2410,Замена ДЕЛАТЬ ЭТО,Шум,DeepSeek-V3,False
2411,Ответ из N слов,Произведения и персонажи,gemma-3,False
2411,Ответ из N слов,Произведения и персонажи,QwQ,False
2411,Ответ из N слов,Произведения и персонажи,Phi-4,False
2411,Ответ из N слов,Произведения и персонажи,Llama-4,False
2411,Ответ из N слов,Произведения и персонажи,Qwen3,False
2411,Ответ из N слов,Произведения и персонажи,DeepSeek-R1,False
2411,Ответ из N слов,Произведения и персонажи,DeepSeek-V3,False
2412,Фамилия_Имя,Шум,gemma-3,True
2412,Фамилия_Имя,Шум,QwQ,False
2412,Фамилия_Имя,Шум,Phi-4,False
2412,Фамилия_Имя,Шум,Llama-4,False
2412,Фамилия_Имя,Шум,Qwen3,False
2412,Фамилия_Имя,Шум,DeepSeek-R1,False
2412,Фамилия_Имя,Шум,DeepSeek-V3,True
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,gemma-3,True
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,QwQ,False
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,Phi-4,False
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,Llama-4,False
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,Qwen3,False
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,DeepSeek-R1,False
2414,Замена ДЕЛАТЬ ЭТО,Произведения и персонажи,DeepSeek-V3,True
2415,Cоседние буквы алфавита,Шум,gemma-3,False
2415,Cоседние буквы алфавита,Шум,QwQ,False
2415,Cоседние буквы алфавита,Шум,Phi-4,False
2415,Cоседние буквы алфавита,Шум,Llama-4,False
2415,Cоседние буквы алфавита,Шум,Qwen3,False
2415,Cоседние буквы алфавита,Шум,DeepSeek-R1,True
2415,Cоседние буквы алфавита,Шум,DeepSeek-V3,True
2416,Ответ из N слов,Шум,gemma-3,False
2416,Ответ из N слов,Шум,QwQ,False
2416,Ответ из N слов,Шум,Phi-4,False
2416,Ответ из N слов,Шум,Llama-4,False
2416,Ответ из N слов,Шум,Qwen3,False
2416,Ответ из N слов,Шум,DeepSeek-R1,False
2416,Ответ из N слов,Шум,DeepSeek-V3,False
2417,Другое,Шум,gemma-3,True
2417,Другое,Шум,QwQ,True
2417,Другое,Шум,Phi-4,False
2417,Другое,Шум,Llama-4,True
2417,Другое,Шум,Qwen3,True
2417,Другое,Шум,DeepSeek-R1,True
2417,Другое,Шум,DeepSeek-V3,True
2418,Замена слова,Шум,gemma-3,False
2418,Замена слова,Шум,QwQ,False
2418,Замена слова,Шум,Phi-4,False
2418,Замена слова,Шум,Llama-4,False
2418,Замена слова,Шум,Qwen3,False
2418,Замена слова,Шум,DeepSeek-R1,False
2418,Замена слова,Шум,DeepSeek-V3,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,gemma-3,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,QwQ,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,Phi-4,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,Llama-4,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,Qwen3,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,DeepSeek-R1,False
2419,Замена ПЕРВЫЙ_ВТОРОЙ,Музыка,DeepSeek-V3,True
2420,Другое,Языки и загадки,gemma-3,False
2420,Другое,Языки и загадки,QwQ,False
2420,Другое,Языки и загадки,Phi-4,False
2420,Другое,Языки и загадки,Llama-4,False
2420,Другое,Языки и загадки,Qwen3,False
2420,Другое,Языки и загадки,DeepSeek-R1,False
2420,Другое,Языки и загадки,DeepSeek-V3,False
2421,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2421,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2421,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2421,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2421,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2421,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2421,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2423,Замена ОН_ОНА_ОНИ,Музыка,gemma-3,True
2423,Замена ОН_ОНА_ОНИ,Музыка,QwQ,True
2423,Замена ОН_ОНА_ОНИ,Музыка,Phi-4,False
2423,Замена ОН_ОНА_ОНИ,Музыка,Llama-4,True
2423,Замена ОН_ОНА_ОНИ,Музыка,Qwen3,True
2423,Замена ОН_ОНА_ОНИ,Музыка,DeepSeek-R1,True
2423,Замена ОН_ОНА_ОНИ,Музыка,DeepSeek-V3,True
2425,Ответ из N слов,Шум,gemma-3,False
2425,Ответ из N слов,Шум,QwQ,False
2425,Ответ из N слов,Шум,Phi-4,False
2425,Ответ из N слов,Шум,Llama-4,False
2425,Ответ из N слов,Шум,Qwen3,False
2425,Ответ из N слов,Шум,DeepSeek-R1,False
2425,Ответ из N слов,Шум,DeepSeek-V3,False
2426,Замена ПЕРВЫЙ_ВТОРОЙ,Произведения и персонажи,gemma-3,False
2426,Замена ПЕРВЫЙ_ВТОРОЙ,Произведения и персонажи,QwQ,False
2426,Замена ПЕРВЫЙ_ВТОРОЙ,Произведения и персонажи,Phi-4,False
